Biome,Ecoregion,Variable,Mean,Standard deviation,mtry,RMSE,Rsquared,MAE,Irreplaceable/AGC/BGC,Biome code
Montane Grasslands & Shrublands,Sulaiman Range alpine meadows,Roads,28.64822,43.39472176,2,0.4302852,0.08220555,0.05014772,irrep,MGS
Montane Grasslands & Shrublands,Sulaiman Range alpine meadows,y,82.75245,19.33318887,2,0.4302852,0.08220555,0.05014772,irrep,MGS
Montane Grasslands & Shrublands,Tian Shan montane steppe and meadows,Croplands,4.07407,4.4629198,4,13.6250846,0.28180315,7.34438897,irrep,MGS
Montane Grasslands & Shrublands,Tian Shan montane steppe and meadows,Navigable water,1.166027,2.30190681,4,13.6250846,0.28180315,7.34438897,irrep,MGS
Montane Grasslands & Shrublands,Tian Shan montane steppe and meadows,Pastures,61.85876,2.73848586,4,13.6250846,0.28180315,7.34438897,irrep,MGS
Montane Grasslands & Shrublands,Tian Shan montane steppe and meadows,Population density,78.9539,4.22890877,4,13.6250846,0.28180315,7.34438897,irrep,MGS
Montane Grasslands & Shrublands,Tian Shan montane steppe and meadows,Roads,54.74717,0.97845432,4,13.6250846,0.28180315,7.34438897,irrep,MGS
Montane Grasslands & Shrublands,Tian Shan montane steppe and meadows,y,100,0,4,13.6250846,0.28180315,7.34438897,irrep,MGS
Montane Grasslands & Shrublands,Tibetan Plateau alpine shrublands and meadows,Croplands,4.314923,3.86212053,4,20.5797338,0.21302158,8.59682109,irrep,MGS
Montane Grasslands & Shrublands,Tibetan Plateau alpine shrublands and meadows,Navigable water,0.8216821,2.01270181,4,20.5797338,0.21302158,8.59682109,irrep,MGS
Montane Grasslands & Shrublands,Tibetan Plateau alpine shrublands and meadows,Pastures,88.24971,6.05172824,4,20.5797338,0.21302158,8.59682109,irrep,MGS
Montane Grasslands & Shrublands,Tibetan Plateau alpine shrublands and meadows,Population density,70.04046,11.79403401,4,20.5797338,0.21302158,8.59682109,irrep,MGS
Montane Grasslands & Shrublands,Tibetan Plateau alpine shrublands and meadows,Roads,69.75814,25.05309482,4,20.5797338,0.21302158,8.59682109,irrep,MGS
Montane Grasslands & Shrublands,Tibetan Plateau alpine shrublands and meadows,y,97.20301,6.85120336,4,20.5797338,0.21302158,8.59682109,irrep,MGS
Montane Grasslands & Shrublands,Western Himalayan alpine shrub and Meadows,Croplands,11.99619,15.37438929,2,4.3921954,0.16230037,1.19376869,irrep,MGS
Montane Grasslands & Shrublands,Western Himalayan alpine shrub and Meadows,Navigable water,23.27478,22.86491104,2,4.3921954,0.16230037,1.19376869,irrep,MGS
Montane Grasslands & Shrublands,Western Himalayan alpine shrub and Meadows,Pastures,93.73057,8.50589612,2,4.3921954,0.16230037,1.19376869,irrep,MGS
Montane Grasslands & Shrublands,Western Himalayan alpine shrub and Meadows,Population density,88.37523,11.38343821,2,4.3921954,0.16230037,1.19376869,irrep,MGS
Montane Grasslands & Shrublands,Western Himalayan alpine shrub and Meadows,Roads,54.53248,17.93639156,2,4.3921954,0.16230037,1.19376869,irrep,MGS
Montane Grasslands & Shrublands,Western Himalayan alpine shrub and Meadows,y,97.51726,1.50321523,2,4.3921954,0.16230037,1.19376869,irrep,MGS
Montane Grasslands & Shrublands,Yarlung Tsangpo arid steppe,Croplands,0,0,4,11.8604339,0.35922293,3.78431338,irrep,MGS
Montane Grasslands & Shrublands,Yarlung Tsangpo arid steppe,Navigable water,59.53473,13.2701922,4,11.8604339,0.35922293,3.78431338,irrep,MGS
Montane Grasslands & Shrublands,Yarlung Tsangpo arid steppe,Pastures,74.96147,13.57088851,4,11.8604339,0.35922293,3.78431338,irrep,MGS
Montane Grasslands & Shrublands,Yarlung Tsangpo arid steppe,Population density,92.49918,6.0410879,4,11.8604339,0.35922293,3.78431338,irrep,MGS
Montane Grasslands & Shrublands,Yarlung Tsangpo arid steppe,Roads,53.1842,3.08051939,4,11.8604339,0.35922293,3.78431338,irrep,MGS
Montane Grasslands & Shrublands,Yarlung Tsangpo arid steppe,y,97.42788,6.30037128,4,11.8604339,0.35922293,3.78431338,irrep,MGS
Tundra,Alaska-St. Elias Range tundra,Navigable water,0,0,2,33.961198,0.2961703,20.530874,irrep,Tund
Tundra,Alaska-St. Elias Range tundra,Population density,48.507839,5.07897,2,33.961198,0.2961703,20.530874,irrep,Tund
Tundra,Alaska-St. Elias Range tundra,Roads,44.185118,4.02137,2,33.961198,0.2961703,20.530874,irrep,Tund
Tundra,Alaska-St. Elias Range tundra,y,100,0,2,33.961198,0.2961703,20.530874,irrep,Tund
Tundra,Bering tundra,Croplands,0,0,2,38.602236,0.2692171,26.2614541,irrep,Tund
Tundra,Bering tundra,Navigable water,47.32852,4.581933,2,38.602236,0.2692171,26.2614541,irrep,Tund
Tundra,Bering tundra,Population density,70.984632,2.377928,2,38.602236,0.2692171,26.2614541,irrep,Tund
Tundra,Bering tundra,Roads,66.278799,4.585632,2,38.602236,0.2692171,26.2614541,irrep,Tund
Tundra,Bering tundra,y,100,0,2,38.602236,0.2692171,26.2614541,irrep,Tund
Tundra,Beringia lowland tundra,Navigable water,5.210605,4.846764,2,3.282816,0.4024293,0.6122342,irrep,Tund
Tundra,Beringia lowland tundra,Population density,12.694779,13.457055,2,3.282816,0.4024293,0.6122342,irrep,Tund
Tundra,Beringia lowland tundra,Roads,4.39646,6.810967,2,3.282816,0.4024293,0.6122342,irrep,Tund
Tundra,Beringia lowland tundra,y,100,0,2,3.282816,0.4024293,0.6122342,irrep,Tund
Tundra,Cherskii-Kolyma mountain tundra,Navigable water,0,0,2,24.85399,0.5792207,12.9088334,irrep,Tund
Tundra,Cherskii-Kolyma mountain tundra,Population density,93.763979,5.738388,2,24.85399,0.5792207,12.9088334,irrep,Tund
Tundra,Cherskii-Kolyma mountain tundra,Roads,55.861853,6.932129,2,24.85399,0.5792207,12.9088334,irrep,Tund
Tundra,Cherskii-Kolyma mountain tundra,y,97.882338,3.280669,2,24.85399,0.5792207,12.9088334,irrep,Tund
Tundra,Interior Yukon-Alaska alpine tundra,Navigable water,58.70296,20.723436,2,10.638588,0.1193692,7.257942,irrep,Tund
Tundra,Interior Yukon-Alaska alpine tundra,Population density,71.910282,8.613268,2,10.638588,0.1193692,7.257942,irrep,Tund
Tundra,Interior Yukon-Alaska alpine tundra,Roads,96.944861,7.483533,2,10.638588,0.1193692,7.257942,irrep,Tund
Tundra,Interior Yukon-Alaska alpine tundra,y,92.971485,6.810496,2,10.638588,0.1193692,7.257942,irrep,Tund
Tundra,Northeast Siberian coastal tundra,Croplands,0,0,4,30.206547,0.7070635,18.3757751,irrep,Tund
Tundra,Northeast Siberian coastal tundra,Navigable water,98.020741,2.16817,4,30.206547,0.7070635,18.3757751,irrep,Tund
Tundra,Northeast Siberian coastal tundra,Population density,42.987755,22.046569,4,30.206547,0.7070635,18.3757751,irrep,Tund
Tundra,Northeast Siberian coastal tundra,Roads,60.540803,12.03634,4,30.206547,0.7070635,18.3757751,irrep,Tund
Tundra,Northeast Siberian coastal tundra,y,97.254311,6.385675,4,30.206547,0.7070635,18.3757751,irrep,Tund
Tundra,Northwest Russian-Novaya Zemlya tundra,Navigable water,38.26288,2.358749,4,51.430946,0.4656132,32.7331834,irrep,Tund
Tundra,Northwest Russian-Novaya Zemlya tundra,Pastures,0,0,4,51.430946,0.4656132,32.7331834,irrep,Tund
Tundra,Northwest Russian-Novaya Zemlya tundra,Population density,100,0,4,51.430946,0.4656132,32.7331834,irrep,Tund
Tundra,Northwest Russian-Novaya Zemlya tundra,Roads,50.824759,6.425586,4,51.430946,0.4656132,32.7331834,irrep,Tund
Tundra,Northwest Russian-Novaya Zemlya tundra,y,65.124189,9.270354,4,51.430946,0.4656132,32.7331834,irrep,Tund
Tundra,Ogilvie-MacKenzie alpine tundra,Population density,6.873973,16.837728,2,13.675634,0.19477,6.8120038,irrep,Tund
Tundra,Ogilvie-MacKenzie alpine tundra,Roads,53.486605,44.302144,2,13.675634,0.19477,6.8120038,irrep,Tund
Tundra,Ogilvie-MacKenzie alpine tundra,y,100,0,2,13.675634,0.19477,6.8120038,irrep,Tund
Tundra,Pacific Coastal Mountain icefields and tundra,Navigable water,54.429337,4.568637,2,26.462392,0.3380916,18.9557095,irrep,Tund
Tundra,Pacific Coastal Mountain icefields and tundra,Population density,42.999866,4.829374,2,26.462392,0.3380916,18.9557095,irrep,Tund
Tundra,Pacific Coastal Mountain icefields and tundra,Roads,44.652305,3.892826,2,26.462392,0.3380916,18.9557095,irrep,Tund
Tundra,Pacific Coastal Mountain icefields and tundra,y,100,0,2,26.462392,0.3380916,18.9557095,irrep,Tund
Tundra,Scandinavian Montane Birch forest and grasslands,Croplands,3.057081,3.348865,4,43.311185,0.1835335,30.3724819,irrep,Tund
Tundra,Scandinavian Montane Birch forest and grasslands,Navigable water,83.116,10.261201,4,43.311185,0.1835335,30.3724819,irrep,Tund
Tundra,Scandinavian Montane Birch forest and grasslands,Pastures,6.445843,5.057247,4,43.311185,0.1835335,30.3724819,irrep,Tund
Tundra,Scandinavian Montane Birch forest and grasslands,Population density,77.952966,1.385597,4,43.311185,0.1835335,30.3724819,irrep,Tund
Tundra,Scandinavian Montane Birch forest and grasslands,Roads,54.018734,5.841857,4,43.311185,0.1835335,30.3724819,irrep,Tund
Tundra,Scandinavian Montane Birch forest and grasslands,y,100,0,4,43.311185,0.1835335,30.3724819,irrep,Tund
Tundra,Taimyr-Central Siberian tundra,Navigable water,10.457223,7.838956,2,18.818175,0.1559414,9.0578626,irrep,Tund
Tundra,Taimyr-Central Siberian tundra,Population density,71.95626,3.857755,2,18.818175,0.1559414,9.0578626,irrep,Tund
Tundra,Taimyr-Central Siberian tundra,Roads,8.069759,8.886482,2,18.818175,0.1559414,9.0578626,irrep,Tund
Tundra,Taimyr-Central Siberian tundra,y,100,0,2,18.818175,0.1559414,9.0578626,irrep,Tund
Tundra,Trans-Baikal Bald Mountain tundra,Croplands,0,0,3,26.049737,0.572476,14.1633815,irrep,Tund
Tundra,Trans-Baikal Bald Mountain tundra,Navigable water,9.149486,10.02276,3,26.049737,0.572476,14.1633815,irrep,Tund
Tundra,Trans-Baikal Bald Mountain tundra,Pastures,27.954498,4.408991,3,26.049737,0.572476,14.1633815,irrep,Tund
Tundra,Trans-Baikal Bald Mountain tundra,Population density,69.326276,4.586146,3,26.049737,0.572476,14.1633815,irrep,Tund
Tundra,Trans-Baikal Bald Mountain tundra,Roads,83.944477,1.883909,3,26.049737,0.572476,14.1633815,irrep,Tund
Tundra,Trans-Baikal Bald Mountain tundra,y,100,0,3,26.049737,0.572476,14.1633815,irrep,Tund
Tundra,Yamal-Gydan tundra,Navigable water,71.745672,25.791243,2,5.680774,0.3414592,0.6694204,irrep,Tund
Tundra,Yamal-Gydan tundra,Population density,86.031958,21.639198,2,5.680774,0.3414592,0.6694204,irrep,Tund
Tundra,Yamal-Gydan tundra,Roads,95.223465,3.399958,2,5.680774,0.3414592,0.6694204,irrep,Tund
Tundra,Yamal-Gydan tundra,y,66.642839,24.166491,2,5.680774,0.3414592,0.6694204,irrep,Tund
"Mediterranean Forests, Woodlands & Scrub",Aegean and Western Turkey sclerophyllous and mixed forests,Croplands,7.1100357,7.0383831,4,10.456964,0.2843924,7.1930349,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",Aegean and Western Turkey sclerophyllous and mixed forests,Navigable water,45.4595951,11.9007436,4,10.456964,0.2843924,7.1930349,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",Aegean and Western Turkey sclerophyllous and mixed forests,Pastures,54.1575348,9.2782849,4,10.456964,0.2843924,7.1930349,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",Aegean and Western Turkey sclerophyllous and mixed forests,Population density,57.7133403,14.5724292,4,10.456964,0.2843924,7.1930349,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",Aegean and Western Turkey sclerophyllous and mixed forests,Roads,8.097237,11.0771693,4,10.456964,0.2843924,7.1930349,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",Aegean and Western Turkey sclerophyllous and mixed forests,y,100,0,4,10.456964,0.2843924,7.1930349,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",Albany thickets,Croplands,0,0,2,5.580348,0.5427618,2.7884555,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",Albany thickets,Navigable water,49.558217,10.8124177,2,5.580348,0.5427618,2.7884555,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",Albany thickets,Pastures,82.0268345,2.247571,2,5.580348,0.5427618,2.7884555,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",Albany thickets,Population density,85.359258,14.3208166,2,5.580348,0.5427618,2.7884555,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",Albany thickets,Roads,29.5345288,11.4026148,2,5.580348,0.5427618,2.7884555,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",Albany thickets,y,100,0,2,5.580348,0.5427618,2.7884555,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",Anatolian conifer and deciduous mixed forests,Croplands,10.4508211,12.3089709,4,6.740575,0.3235,3.8241804,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",Anatolian conifer and deciduous mixed forests,Navigable water,35.5938354,12.1616285,4,6.740575,0.3235,3.8241804,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",Anatolian conifer and deciduous mixed forests,Pastures,63.3838971,12.0260494,4,6.740575,0.3235,3.8241804,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",Anatolian conifer and deciduous mixed forests,Population density,64.356425,6.9378533,4,6.740575,0.3235,3.8241804,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",Anatolian conifer and deciduous mixed forests,Roads,18.8991035,12.733553,4,6.740575,0.3235,3.8241804,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",Anatolian conifer and deciduous mixed forests,y,100,0,4,6.740575,0.3235,3.8241804,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",California coastal sage and chaparral,Croplands,0,0,4,12.771286,0.2585182,8.8372515,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",California coastal sage and chaparral,Navigable water,86.0496185,16.6976195,4,12.771286,0.2585182,8.8372515,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",California coastal sage and chaparral,Pastures,73.2997069,1.5956655,4,12.771286,0.2585182,8.8372515,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",California coastal sage and chaparral,Population density,69.889164,5.5265003,4,12.771286,0.2585182,8.8372515,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",California coastal sage and chaparral,Roads,48.6270591,3.4955095,4,12.771286,0.2585182,8.8372515,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",California coastal sage and chaparral,y,99.9443966,0.1361999,4,12.771286,0.2585182,8.8372515,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",California interior chaparral and woodlands,Croplands,0,0,4,15.780059,0.3926653,11.2023324,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",California interior chaparral and woodlands,Navigable water,32.3929141,4.135242,4,15.780059,0.3926653,11.2023324,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",California interior chaparral and woodlands,Pastures,100,0,4,15.780059,0.3926653,11.2023324,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",California interior chaparral and woodlands,Population density,38.5237429,5.7080526,4,15.780059,0.3926653,11.2023324,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",California interior chaparral and woodlands,Roads,17.8849073,2.9413157,4,15.780059,0.3926653,11.2023324,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",California interior chaparral and woodlands,y,87.721393,4.9172853,4,15.780059,0.3926653,11.2023324,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",California montane chaparral and woodlands,Croplands,0,0,4,11.140837,0.2141369,7.8207229,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",California montane chaparral and woodlands,Navigable water,27.2969891,3.119648,4,11.140837,0.2141369,7.8207229,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",California montane chaparral and woodlands,Pastures,67.9710362,3.6464685,4,11.140837,0.2141369,7.8207229,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",California montane chaparral and woodlands,Population density,66.6845189,5.5596134,4,11.140837,0.2141369,7.8207229,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",California montane chaparral and woodlands,Roads,49.6361841,2.4985777,4,11.140837,0.2141369,7.8207229,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",California montane chaparral and woodlands,y,100,0,4,11.140837,0.2141369,7.8207229,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",Chilean matorral,Croplands,0.9069113,0.9934715,2,12.147687,0.4660509,5.800755,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",Chilean matorral,Navigable water,19.8076541,9.9570184,2,12.147687,0.4660509,5.800755,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",Chilean matorral,Pastures,41.8983512,15.2380148,2,12.147687,0.4660509,5.800755,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",Chilean matorral,Population density,50.6591485,4.7978461,2,12.147687,0.4660509,5.800755,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",Chilean matorral,Roads,47.0276565,6.6975161,2,12.147687,0.4660509,5.800755,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",Chilean matorral,y,100,0,2,12.147687,0.4660509,5.800755,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",Coolgardie woodlands,Croplands,4.4647517,3.9940163,2,4.308628,0.2348319,2.2356106,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",Coolgardie woodlands,Pastures,77.1049003,21.6426338,2,4.308628,0.2348319,2.2356106,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",Coolgardie woodlands,Population density,56.1612129,6.1324076,2,4.308628,0.2348319,2.2356106,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",Coolgardie woodlands,Roads,41.3122465,6.8652947,2,4.308628,0.2348319,2.2356106,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",Coolgardie woodlands,y,84.5650875,23.9116636,2,4.308628,0.2348319,2.2356106,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",Eastern Mediterranean conifer-sclerophyllous-broadleaf forests,Croplands,8.2330162,6.3820654,4,5.925825,0.4189,2.7114909,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",Eastern Mediterranean conifer-sclerophyllous-broadleaf forests,Navigable water,56.9025137,9.9187852,4,5.925825,0.4189,2.7114909,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",Eastern Mediterranean conifer-sclerophyllous-broadleaf forests,Pastures,99.4579023,0.5938383,4,5.925825,0.4189,2.7114909,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",Eastern Mediterranean conifer-sclerophyllous-broadleaf forests,Population density,81.0592051,7.0865506,4,5.925825,0.4189,2.7114909,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",Eastern Mediterranean conifer-sclerophyllous-broadleaf forests,Roads,13.3235041,9.6944639,4,5.925825,0.4189,2.7114909,irrep,MFS
"Mediterranean Forests, Woodlands & Scrub",Eastern Mediterranean conifer-sclerophyllous-broadleaf forests,y,87.1612923,14.7513167,4,5.925825,0.4189,2.7114909,irrep,MFS
